9138,작작 유여, = 여유 작작(餘裕綽綽).
9139,작죄, 죄를 저지름.
9140,작주, 지난 주.(last week)
9141,작주, 술잔에 술을 따름.
9142,작중 인물, 작품 속에 나오는 인물. 등장 인물.
9143,작증, 증거가 되게 함. 증거로 삼음.
9144,작지, 어제 치의 신문.(yesterday's paper) ¶작지 보도에 의하면
9145,짝짓다, 짝을 이루어지게 하다.
9146,작차다, 가득히 차다.
9147,짝채우다, 모자란 짝을 채워 넣다.
9148,작처, 죄의 무겁고 가벼움을 참작하여 처단함.
9149,작척," 서로 척(隻)을 지음. 곧, 원수가 됨."
9150,작첩, 첩을 얻음.
9151,작추, 지난 가을.(last autumn)
9152,작축, 종이를 한 축씩 묶음.
9153,작춘, 지난 봄.(last spring)
9154,작취 미성, 어제 마신 술이 아직 깨어나지 않음.
9155,작태, 겉모양을 냄. 몸 맵시를 냄.
9156,작파, 어떤 계획이나 또는 하던 일을 그만 치워 버림.
9157,작파, 찍어 둘로 쪼갬.(splitting)
9158,작폐, 폐단을 만듦.
9159,작풍, <문>작품에 나타난 작가의 특수한 수법(手法).(style)
9160,작하, 지난 여름.(last summer)
9161,작하다, 언행을 부자연스럽게 일부러 조작(造作)하다.
9162,짝하다, 어느 일에 있어서 아무와 함께 동무가 되다. 자기와 짝이 되도록 하다.
9163,작혐, 서로 싫어하고 의심함.
9164,작화, 그림을 그림.
9165,작환, ①= 작송(작送). ②문서나 물건을 도로 찾아옴.
9166,작효, 어제 새벽.
9167,작흥, 기운이나 정신을 일으킴.(encouragement)
9168,작희, 남의 일을 방해함.(interference)
9169,작히, 작히나(준말).
9170,작히나," 여북이나, 오죽이나의 뜻을 나타내어 반어를 만드는 말. ¶그렇게만 된다면 작히나좋으랴? (준)작히."
9171,잔가락," 노래나 춤의 짧고 급한, 또는 작고 빠른 가락."
9172,잔가시, 생선의 몸에 있는 작은 가시.
9173,잔가지, 푸나무의 작은 가지.
9174,잔간, 떨어져 일부가 없어진 책.
9175,잔걱정, 대단하지 않고 자질구레한 걱정.
9176,잔걸음, ①가까운 데를 자주 왔다갔다 하는 걸음. ②걸음발을 작게 떼어 재게 걷는 걸음.
9177,잔걸음치다, 가까운 거리를 자꾸 걸어서 왔다갔다 하다.
9178,잔결, 가늘게 나타난 곧은 결.
9179,잔결, 온전한 모양이 아니고 깎이거나 덜림.
9180,잔경, 날이 샐 무렵. 오경(五更).
9181,잔경위, 썩 작은 일에도 분명히 따지는 경위.
9182,잔고, ①금액이나 물품 따위의 나머지 수량. ②<경>수지(收支) 또는 대차(貸借) 계산 을 한 나머지.
9183,잔고기, 자디잘게 생긴 물고기.
9184,잔골, = 약골(弱骨).
9185,잔공, 발파(發破)에서 손가락 길이만큼 남은 남포구멍.
9186,잔광, ①해가 질 때의 약한 햇빛. ②<물>일부 물질이 방전관 안의 전류를 끊은 뒤에 도 잠시 더 내는 빛.
9187,잔꾀, 약고도 작은 꾀. 얕은 꾀.
9188,잔교, <토>①산골짜기에 높이 이편에서 저편으로 건너질러 놓은 다리. ②선창가에 대 인 배에 걸쳐 놓은 다리.(pier)
9189,잔구, <지>준평원(準平原) 위에 홀로 남아 있는 언덕. 주위의 땅이 침식 작용으로 말 미암아 낮아짐으로써 이루어짐.
9190,잔구멍, ①잘게 뚫어진 구멍. ②어떤 일에 대하여 좁게 내다보는 관점.
9191,잔국, 늦가을까지 남아 있는 국화꽃이나 또는 시들어진 국화.
9192,잔글씨, 잘고 가늘게 쓰는 글씨. 획이 가늘고 작은 글씨.
9193,잔금, 잘게 접히었거나 또는 그렇게 그은 줄이나 금.
9194,잔금, ①쓰다 남은 돈. ②갚다가 못다 갚은 돈. 잔전(殘錢).
9195,잔기, 나머지 기간.
9196,잔기침, 소리를 크게 내지 아니하고 자주 하는 기침. <-> 큰기침.
9197,잔년, 늙어서 죽기까지 얼마 남지 않은 나머지 나이.
9198,잔누비, 잘게 누빈 누비.
9199,잔누비질, 잘게 누비는 짓.
9200,잔눈치, 남의 언동에서 무슨 자질구레한 기미를 알아 채는 눈치.
9201,잔다리밟다, 지위가 한 계급씩 차차 올라가다.
9202,잔당, 없애버리고 난 뒤에 그래도 남은 도둑의 무리.
9203,잔대," <식>초롱꽃과의 다년생 풀. 산에 나는데, 뿌리는 희고 굵으며 줄기 높이 50cm 정도. 어린 잎과 뿌리는 식용함."
9204,잔대, 술잔을 받치는 그릇. 탁반(托盤).
9205,잔도, 험한 벼랑 같은 곳에 선반을 매듯이 해서 낸 길.
9206,잔도, = 여당(餘黨).
9207,잔독, 매몰스럽고 악독(惡毒)함.
9208,잔돈, ①작은 돈. 몇 푼 안 되는 돈. ②자질구레하게 쓰이는 돈. ③잔돈푼.
9209,잔돈푼, ①많지 않은 돈. ②자질구레하게 쓰이는 돈. 잔돈.
9210,잔돌밭, ①잔돌이 많이 깔린 밭. ②잔돌이 널리 깔린 곳.
9211,잔두지련, 말이 얼마 되지 않는 콩을 못 잊어 마굿간을 떠나지 못하는 것처럼 사소한 이익을 단념하지 못함을 가리키는 말.
9212,잔드근하다, 매우 잔득하다. < 진드근하다.
9213,잔드리다, 잔치 같은 때에 오래 살기를 비는 뜻으로 잔에 술을 부어서 드리다.
9214,잔뜩, 이상 더할 수 없는 데까지.(extremely) ¶성이 잔뜩 나다.
9215,잔득거리다, ①연해 짝짝 달라붙다. ②자르려고 애를 써도 검질겨 잘 끊어지지 않다. < 진 득거리다. (부)잔득잔득.
9216,짠득거리다, 잔득거리다(센말).
9217,잔득하다, 태도와 행동이 침착하고 참을성이 있다. < 진득하다. (부)잔득이.
9218,잔등, ①꺼지려고 하는 등. ②깊은 밤의 희미한 등불.
9219,잔등머리, <생>등[背](낮은말).
9220,잔등이, <생>등[背](낮은말).
9221,잔디 찰방," 무덤의 잔디를 지킨다는 뜻으로, 죽어서 땅에 묻힘을 농으로 이르는 말."
9222,잔루, 눈물 흔적.
9223,잔류, 남아서 처져 있음. 
9224,잔말, 쓸데없이 자질구레하게 되풀이하는 말. 잔소리.
9225,잔망, ①= 잔졸(孱拙). ②몸피가 잔약하고 하는 짓이 지나치게 경함.
9226,잔망이, 잔망한 사람을 조롱하여 일컫는 말.
9227,잔망, = 잔멸(殘滅).
9228,잔매, 지고 남은 매화.
9229,잔맹, = 잔민(殘民).
9230,잔멸, 쇠하여서 다 없어짐. 잔폐(殘廢).
9231,잔명, 죽음이 얼마 남지 않은 쇠잔한 목숨.
9232,잔모래, 잘고 고운 모래.
9233,잔못, 작은 못.
9234,잔무, 아직 처리되지 못한 나머지 사무. ¶잔무 정리.
9235,잔무늬, 섬세한 무늬.
9236,짠물고기, 바닷물고기. 함수어(鹹水魚).
9237,잔물잔물, 눈가나 살가죽이 상하여 문드러진 모양. < 진물진물.
9238,잔민, 피폐한 국민. 잔맹(殘氓).
9239,잔밉고 얄밉다, 아주 극도로 얄밉다.
9240,잔밉다, 아주 얄밉다.
9241,잔바느질, 자질구레한 바느질.
9242,잔바늘, 가는 바늘.
9243,잔반, ①먹고 남은 밥. ②먹다 남은 찌꺼기 밥. 대궁.
9244,잔발, 무우나 인삼 따위 식물의 뿌리에 덧붙은 잘고 가는 뿌리.
9245,잔방귀, 조금씩 자주 뀌는 방귀.
9246,잔배, 잔에 마시다 남긴 술. 또는 그 술잔.
9247,잔배 냉적, ①먹고 남은 술과 안주. ②변변치 않은 주안상을 이르는 말.
9248,잔배 냉효, = 잔배 냉적.
9249,잔뼈, 나이가 어려서 아직 다 자라지 않은 연한 뼈.
9250,잔뼈가 굵어지다, ①자라서 어른이 되다. ②어려서부터 어떤 일 속에서 자라나 익숙해지다.
9251,잔별, 작은 별.
9252,잔병, 중하지 않으나 끊이지 않고 자주 생기는 여러 가지 병.
9253,잔병치레, 잔병을 자주 치르는 일.
9254,잔병, <군>①나머지 병정. ②싸움에 지고 남은 병정. 패잔병(敗殘兵).
9255,잔부끄럼, 사소한 일에도 잘 부끄러워 하는 마음.
9256,잔뿌리, 굵은 뿌리에서 돋아나는 작고 가는 뿌리.
9257,잔불, 꿩 따위 작은 짐승을 잡기 위하여 쏘는 화력이 약한 총탄.
9258,잔불놓이, 잔불질을 하는 사냥.
9259,잔비, 소탕(掃蕩)당하고 남은 비적 또는 공비(共匪). ¶잔비 소탕.
9260,잔비, 풍우를 견디고 오래 전하여 남아 있는 비석.
9261,잔사, 오래 되어 헐어져 가는 옛 절.
9262,잔사, 남은 찌기.(leavings)
9263,잔사다리, 잔사설(속된말).
9264,잔사단, = 잔사설.
9265,잔사설, 쓸데없이 늘어놓는 말.
9266,잔산, 나지막한 산.
9267,잔산 단록, 낮고 작은 산들.
9268,잔상, ①<심>주로 시각에 있어서 자극이 없어진 뒤에도 잠시 남아 있는 감각. ②가셔 지지 않은 지난날의 모습.
9269,잔생, 나머지 생애. 기울어져 가는 인생.
9270,잔생이, ①애원하거나 짓궂게 말을 안 듣는 모양.(persistently) ②지지리.(very)
9271,잔서, 얼마 남지 않은 나머지 늦더위.
9272,잔선, 늦가을까지 남아서 우는 매미.
9273,잔설, 녹지 않고 남은 눈.
9274,잔성, 새벽녘의 별.
9275,잔셈, 자질구레한 셈. 여러 가지 사소한 셈. 
9276,잔소리, ①듣기 싫게 늘어 놓는 잔말. ②꾸중으로 하는 여러 말. 잔말.
9277,잔속, ①자세한 속내. ¶잔속도 모르고 아는 체한다. ②자잘하게 썩이는 속.
9278,잔손, 어떤 일에 여러 번 돌아가는 손질. ¶그 일은 잔손이 너무 가서 더디다.
9279,잔손가다, 잔손질이 많이 들다.
9280,잔손불림, 잔손질이 드는 일.
9281,잔손질, 자질구레한 손질.
9282,잔솔, 어린 소나무.
9283,잔솔밭, 잔솔이 많이 난 곳.
9284,잔솔잎, 어린 소나무의 잎.
9285,잔솔포기, 어린 소나무 포기.
9286,잔술, ①한 잔 술.(a cup of wine) ②낱잔으로 파는 술.
9287,잔술집, 잔술로 파는 집.
9288,잔시중, 자질구레한 시중.
9289,잔심부름, 자질구레한 심부름.
9290,잔심부름군, 잔심부름하는 사람.
9291,잔악, 잔인(殘忍)하고 악착스러움.(brutality)
9292,잔암, 풍우에 시달려 기울어져 가는 암자.
9293,잔액, 나머지 돈 액수.(balance)
9294,잔약, 튼튼하지 않고 아주 약함.
9295,잔양, 기울어져 가는 햇볕. 석양(夕陽).
9296,잔양판, 잔양이 비친 곳.
9297,잔업, ①하다 남은 일. ②소정된 노동 시간 외에 하는 노동.(overtime work)
9298,잔업 수당, 잔업에 대한 특별 노임.(pay for overtime)
9299,잔여, 처져 있는 나머지.(remainder)
9300,잔열, 잔약하고 용렬함.
9301,잔열, ①= 잔서(殘署). ②남은 신열.
9302,잔염, = 잔서(殘署).
9303,잔올리다, ①제사 지낼 때에 잔에 술을 부어 올리다. ②잔드리다.
9304,잔용, 사소한 잡비로 쓰는 용돈.
9305,잔월, ①거의 다 져 가는 달. ②샐녘까지 남아 있어 그 빛이 희미하게 된 달.
9306,잔읍, 피폐한 고을. 박읍(薄邑).
9307,잔인, 인정이 없고 몹시 모짊.(brutality)
9308,잔인 박행, 잔인하고도 야박한 행위.
9309,잔인 해물," 사람에게 잔인하게 굴고, 물건을 해침. 잔해(殘害)."
9310,잔일, ①자질구레한 일거리. ②잔손이 많이 가야 할 일. <-> 큰일.
9311,잔일, ①저무는 해. ②남은 생애(生涯).
9312,잔입, 잠자고 일어나서 아직 씻거나 음식을 먹지 않은 입. 마른입.
9313,잔잎, ①자디잔 잎. ②<식>복엽(復葉)을 이룬 각개의 낱잎. 소엽(小葉).
9314,잔자갈, 자질구레한 자갈.
9315,잔자누룩하다, 소동이 진정되어 고요하다.(peaceful)
9316,잔작하다, 나이로 보아 숙성하지 못하다.
9317,잔잔누비, 옷감 따위의 아주 잘게 누빈 누비.
9318,잔잔하다, ①바람이나 물결 따위가 가라앉아 조용하다.(calm) ②형세가 안정되어 평온하다.(peaceful) ③병이 더하지 않고 그만하다.
9319,잔잔하다, 기질이 몹시 약하다.
9320,잔잔하다, ①시냇물의 흐르는 소리가 가늘다. ②바람이나 물결 따위가 가라앉아 조용 하다.
9321,잔재, 남아 있음.
9322,잔재," ①찌끼. 끼친 나머지. ②묵은 제도, 풍습 따위가 남아 있는 일. ¶일제 잔재."
9323,잔재미, 오밀조밀한 재미.
9324,잔재비, ①자질구레한 일을 잘하는 손재주. ②큰일이 벌어진 판에서 잔손이 많이 드는 일.
9325,잔재주, 자질구레한 재주.
9326,잔적, ①토벌당한 나머지 도둑. ②사람이나 물건을 잔인하게 해침.
9327,잔적, 패(敗)하여 쫓긴 나머지 적군.(enemy remnants)
9328,잔적토, <지>암석이 풍화 작용으로 흩어져 그 자리에 쌓인 흙덩이.
9329,잔전, = 잔금(殘金).
9330,잔절편, 잘게 만든 절편.
9331,잔정, 잔악한 정치.
9332,잔조, 기한 안에 다 받지 못하고 남은 조세.
9333,잔조, 저녘놀. 낙조(落照).
9334,잔족, ①살아 남은 민족. ②망하여 얼마 남지 않은 족속.
9335,잔존, 남아 있음.(remaining) ¶잔존 세력.
9336,잔존 감각, <심>어떠한 자극 상태가 끝난 뒤에도 잠시 동안 그 감각이 사라지지 않고 계속되는 현상.
9337,잔졸, 잔약하고 용렬함. 잔망(孱妄).(weak and foolish) 
9338,잔주, 술취하여 늘어놓는 잔소리.
9339,잔질다, 마음이 약하다.
9340,장관 이대," 장 가의 관(冠)을 이 가가 쓴다는 뜻으로, 이름과 실상이 일치하지 못하는 것을 비유하는 말."
9341,장광, 길이와 넓이.
9342,장광설, 쓸데없이 장황하게 늘어놓는 말.
9343,장비 군령, 별안간 당하는 일을 일컫는 말.
9344,장비 호통, 벽력 같은 호통을 비유하는 말. 중국 삼국 시대의 촉나라의 장비가 성미 가 급하여 호통을 잘 쳤다는 고사에서 온 말.
9345,장사, ①긴 뱀. ②열차나 긴 행렬을 비유하여 이르는 말.
9346,장사진, ①썩 많은 사람이 줄을 지어서 길게 늘어서 있음. ②옛날의 군진(軍陣)의 한 가지.
9347,장산, 웅장하고 큰 산.
9348,장삼 이사," ①신분(身分)도 없고 이름도 나지 않은 사람을 가리키는 말. ②<불> 사람에게 성리(性理)가 있음은 아나, 그 모양이나 이름을 지어 말할 수 없음의 비유."
9349,장상, 지위가 높거나 덕이 많은 사람.
9350,장상, 장수와 재상.
9351,장상지재, 장수나 재상(宰相)이 될 만한 인재.
9352,장상, 손바닥 위.
9353,장색, 물건을 만드는 일을 업으로 하는 사람. 장인(匠人).
9354,장서, 사망(死亡)(높임말).
9355,장설, 엄청나게 많이 오는 눈.
9356,장해, 거리껴서 해가 됨.(obstacle)
9357,장해등," 장해가 될 만한 높은 건물. 곧 탑, 철탑, 굴뚝 따위의 높이와 존재를 표시 하는 등불."
9358,장해물, 장해가 되는 사물.
9359,장행, 성대한 출발.(starting for a journey)
9360,장행회, 사람의 출발을 성대히 축하하기 위하여 개최하는 일종의 송별회.
9361,장형, = 맏형.
9362,장형 부모, 맏형의 지위는 부모와 같다는 뜻.
9363,장황, ①번거롭고 긺. ②지루함.(tedious)
9364,장회, 장한 회포.
9365,장회 소설, <문>분장(分章)되어 있는 장편(長篇) 연재 소설.(serial story)
9366,장흔, 단장한 흔적. 화장한 흔적.
9367,장흥정, 시장에서 물건을 매매하기 위해 하는 흥정.
9368,재종, = 육촌(六寸).
9369,재주," ①무엇을 잘 할 수 있는 타고난 소질. 꾀.(talent) ②교묘한 기술. 솜씨. 재조(才操), 才調). 기예(技藝).(skill)"
9370,재주껏, 있는 재주를 다하여.(to the utmost)
9371,재줏군, 재주가 뛰어난 사람.(man of talent) (낮)재주아치.
9372,재주, <불>불공을 드리는 그 주인.
9373,재주, 재산이나 재물의 임자.
9374,재주, 그 곳에 삶. 
9375,재준, 재주가 뛰어남. 또는 그 사람.
9376,재중, 속에 있음.(the contents) ¶원고 재중.
9377,재지, 재주와 지혜.(talent and wisdom)
9378,재지, 재해(災害)가 일어난 곳.
9379,재질, 재주와 타고난 바탕. 재질(材質).
9380,재질, ①재목의 질(質). ②= 재질(才質).
9381,재창, 다시 노래를 부름. 노래를 두 번 부름.(encore)
9382,재채기, 코의 신경이 간질간질하다가 기운을 내뿜는 짓.(sneeze)
9383,재천, 하늘에 달렸음. 선천적으로 정하여져 있음. ¶인명(人命) 재천(在天).
9384,재천명, 다시 드러내어 밝힘.
9385,재취, 두 번째 드는 장가 또는 그 아내. 계취(繼娶). 후취(後娶).(remarriage)
9386,재치, 날쌘 재주.(wit)
9387,재침, 다시 침범함.(second invasion)
9388,째푸리다, ①날씨가 음산하게 흐리다. ②이맛살이나 눈살을 몹시 찡그리다. < 찌푸리다.
9389,재품, 재주와 품격.(talent and character)
9390,재필, ①재주가 있는 글씨. ②교묘한 문장.
9391,재하 도리, 웃어른을 섬기는 아랫사람으로서의 도리.
9392,재하자, 어른을 섬기는 사람.(subordinates)
9393,재학, 재주와 학문.(ability and learning)
9394,재학 겸유, 재주와 학식을 다 갖춤.
9395,재할, 주장하여 일을 처리함.(control)
9396,재해, 재앙으로 인한 해(害).(calamity)
9397,재현, ①다시 나타남. 또 나타나게 함. ②<심>한 번 겪은 경험의 내용이 그 뒤에 다시 의식에 떠오르는 일.
9398,재화, = 재물(財物).
9399,재화, 재앙(災殃)과 화난(禍難).
9400,재화, 썩 좋은 재주.
9401,재화, 화물을 수레나 배에 실음. 또는 그 화물.
9402,재환, 재앙과 우환(憂患).(misfortune)
9403,쨈처, 다시. 되짚어. 거듭.(again)
9404,잿길, 재를 넘는 고갯길. 언덕배기로 난 길.
9405,잿밥, 부처 앞에 공양드린 밥.
9406,쨍, 쇠붙이 따위가 서로 부딪쳐 나는 소리.
9407,쟁강거리다, 얇고 무거운 쇠붙이 따위가 맞부딪쳐서 연해 소리가 나다. < 젱겅거리다. (센)쨍강거리다. (부)쟁강쟁강.
9408,쨍강거리다, 쟁강거리다(준말).
9409,쟁개비," 무쇠, 양은으로 만든 작은 남비."
9410,쟁공, 서로 공을 다툼.
9411,쟁괴, 으뜸이 되고자 다툼.
9412,쟁권, 권리를 다툼.(struggling for power)
9413,쟁그랍다, 보거나 만지기에 불쾌할 만큼 흉한 느낌을 주다. < 징그럽다.
9414,쟁그랑, 얄팍한 쇠붙이가 땅에 떨어져 울리는 소리. < 젱그렁. (센)쨍그랑. (부)쟁그랑-쟁그랑. (자)쟁그랑거리다.
9415,쨍그랑, 쟁그랑(센말).
9416,쨍그리다, 근심스럽거나 언짢을 때 이마나 눈살을 째푸리다. < 찡그리다.
9417,쟁글쟁글하다, ①생각만 하여도 몹시 쟁그라운 느낌이 날 만큼 흉하다. < 징글징글하다.②미운 사람의 실수를 볼 때 아주 고소하다.
9418,쟁단, 다투는 사실의 단서.
9419,쟁두, ①일을 먼저 하기를 다툼. ②내기에 있어서 끝수가 같을 때 그른 방법을 써서 이기고 짐을 겨룸.
9420,쟁론, 서로 다투어 가며 논박함. 또는 그 이론. 쟁변(爭辨).
9421,쟁명하다, 날씨가 깨끗하고 맑게 개어 있다.(clear)
9422,쟁선, 앞을 다툼.
9423,쟁소, 서로 다투어 소송함.
9424,쟁송, 서로 송사(訟事)를 하여 다툼.(dispute)
9425,쟁신, 임금의 잘못에 대하여 바른 대로 꿋꿋하게 간(諫)하는 신하.
9426,쟁심, 남과 다투려고 하거나 겨루려고 하는 마음.
9427,쟁우, 친구의 잘못을 충고하는 벗.
9428,쟁의, 서로 다른 의견으로 다툼.(dispute)
9429,쟁이다, 여러 장을 차곡차곡 포개어 놓다.(pile up) (준)재다.
9430,쟁자, 어버이의 잘못을 바로 잡고자 극력 간하는 아들.
9431,쨍쨍, ①햇볕이 따갑게 내리쬐는 모양. ②굳은 물체가 터져 울리는 소리.
9432,쨍쨍거리다, 마음에 못마땅하여 군소리를 잇달아 하다.(grumble) < 찡찡거리다.
9433,쟁쟁하다, ①옥의 울리는 소리가 매우 아름답다. ②지나간 일의 소리가 잊히지 않고 귀에 울리는 듯하다.
9434,쟁쟁하다, ①여럿 가운데서 매우 뛰어나다.(prominent) ②쇳소리가 맑게 쟁그렁 울리다.
9435,쟁점, <법>쟁송(爭訟)의 초점(焦點).
9436,쟁취, 싸워서 빼앗아 가짐.(struggle)
9437,쟁치다, 재양치다(준말).
9438,쟁탈, 다투어서 빼앗음.(contest)
9439,쟁탈전, 서로 다투어 빼앗는 싸움.(scramble)
9440,쟁투, 서로 다투어 가며 싸움.
9441,쟁퉁이, ①가난에 쪼들려서 마음이 비꼬인 사람의 별명.②잘난 체하고 거만을 부리는 사람.
9442,쟁패, ①지배자의 지위를 다툼. ②우승을 겨룸.(contesting)
9443,쟁힐, 서로 다투어 힐난함.
9444,쟝르," ①유(類). 부류(部類). ②<문>문예 작품의 형태에 의한 종별. 일반적으로 는 형식, 경향, 내용 등에 기초를 두고 편리하게 분류되는 형."
9445,저간, 그 동안. 그 당시. 요즈음.
9446,저감, 낮추어 덞.(diminution)
9447,쩌개다, 연장으로 나무 따위의 단단한 물건을 둘로 벌려 갈라지게 하다.(split) > 짜개다.
9448,저격, 노려 쏘거나 침. 무찔러 침.(shooting) ¶저격 사건.
9449,쩌금거리다, 맛있게 먹느라고 자꾸 쩍쩍 소리를 내다. > 짜금거리다. (부)쩌금쩌금.
9450,저급, ①낮은 등급(等級). 낮은 계급.(low grade) ②정도가 낮음. 취미가 천함.(inferiority) <-> 고급(高級).
9451,저급 개념, <논>다른 개념보다 적고 좁은 외연(外延)을 가진 개념. 생물에 대하 여 식물을 말하는 따위. 하위(下位) 개념.(inferior concept)
9452,저냐," 쇠간, 생선 따위 고기붙이를 얇게 저민 뒤에, 가루나 달걀을 씌워 기름에 지진 음식."
9453,저냥, ①저러한 모양으로 줄곧. ②저 생긴 꼴 대로. > 조냥.
9454,저대, 현저하게 큼.
9455,저두, 머리를 숙임.(bowing)
9456,저등, 물가 따위가 현저히 오름. <-> 저락(著落).
9457,저락, 값이 떨어짐.(fall) ¶물가 저락.
9458,저락, 물가 따위가 현저히 떨어짐. <-> 저등(著騰).
9459,저러루하다, 대개 저러저러하다. > 조러루하다.
9460,저렁, 엷은 쇠붙이 따위가 서로 부딪쳐서 나는 소리. > 자랑. (센)쩌렁. (거)처렁. (부) 저렁저렁.
9461,쩌렁, 저렁(센말).
9462,쩌렁쩌렁하다, 목소리가 커서 울림이 크다. > 짜랑짜랑하다.
9463,저력, 속에 간직한 끈기 있는 힘.
9464,저력지재," 참나무, 가죽나무 재목이란 뜻으로, 아무데도 쓸모가 없는 인물을 비유하여 이르는 말."
9465,저렴, 물건 값이 쌈.
9466,저뢰, 변명하여 신문(訊問)에 복종하지 않음.
9467,저류, 바다와 강의 바닥의 흐름.
9468,저르렁, 얇은 쇠붙이 따위가 떨쳐 울리는 소리. > 자르랑. (센)쩌르렁. (거)처르렁.(부)저르렁저르렁. (자)저르렁거리다.
9469,쩌르렁, 저르렁(센말).
9470,저름나다, 마소들이 다리를 절게 되다.(fall lame)
9471,저름대, 껍질을 벗긴 생대.
9472,저리저리하다, 매우 저리다.(feel pins and needles) > 자리자리하다.
9473,저립, 우두커니 멈춰섬.
9474,저릿저릿하다, 연해 몹시 저리저리하다. > 자릿자릿하다. 
9475,저명, 이름이 드러남.(prominence) ¶저명 인사. 저명 작가.
9476,저뭇하다, 날이 저물어 어스레하다.
9477,저미, 낮게 떠돌아 헤맴.
9478,저미다, 얇게 베다. 얇게 깎아 내다.(mince) ¶편육을 저미다.
9479,저버리다, ①약속을 어기다. ②은혜를 배반하다.
9480,저벅, 묵직하고 크게 나는 발자국 소리. > 자박. (부)저벅저벅.
9481,저분저분, ①부드러운 물체가 씹히는 모양. ②성질이 부드럽고 찬찬한 모양. > 자분자분.
9482,저어, 이가 맞지 아니함. 사물이 어긋남.
9483,저어하다, 두려워하다.(fear)
9484,저열하다, ①질이 낮고 못하다.(inferior) ¶저열한 기술. ②사람의 성질 따위가 천하다.(mean) ¶저열한 사람.
9485,저용, 멧돼지처럼 외곬으로 내닫는 용기.
9486,저의, 속뜻. ¶저의를 파악하다.
9487,저작, 음식을 씹음.(chewing)  
9488,저적거리다, 어린애가 겨우 걷기 시작하여 천천히 걷다(toddle) > 자작거리다 (부)저적저적
9489,저적에, 저번에. 접때에.(some time ago)
9490,저조, ①노래 따위의 가락이 낮음. 낮은 음조(音調). ②능률이 오르지 않음. ③활기 가 없음.
9491,저조, ①사물의 침체 상태.(depression) ②<지>적게 들이 밀린 조수. <-> 고조(高潮)
9492,저주, 남이 못되기를 빌고 바람. 주저(呪詛).(curse)
9493,저지, 막아서 못하게 함.(hindrance)
9494,저지, 지대가 낮은 땅.
9495,저지, 목적한 곳에 닿아 그침.(arrival)
9496,저지레, ①일을 그르치는 짓.(trouble-making) ②물건을 걸핏하면 잡치는 버릇.(spoiling)
9497,저촉, 어떤 일에 위반되거나 거슬림. ¶법에 저촉되다. 
9498,저축거리다, 힘없는 다리로 가볍게 자꾸 절뚝거리며 걷다(limp) > 자축거리다 (부)저축저축
9499,저춤거리다, 다리에 힘이 없어 약간 절름거리다.(limp) < 자춤거리다. (부)저춤저춤.
9500,저치, 저축하여 둠.
9501,저큼, 잘못을 고치고 다시 아니 하는 버릇. ¶저큼을 하라.
9502,저해, 막아서 못하게 해침.
9503,저혈, 돼지의 피.
9504,저회, 머리를 숙이고 생각에 골몰하면서 배회함.
9505,저회 취미," <문>감정과 사상과 이상을 바로 표현하지 않고, 천천히 돌려서 표현 해 내는 태도. 또는 그러한 취미의 내용.(dilettantism)"
9506,저희, 지근덕거려 훼살을 놓음.
9507,적각, ①벌겋게 드러낸 다리. 맨다리. ②= 다목다리.
9508,적간, 나쁜 일의 있고 없음을 조사함.(examination)
9509,적강, ①신선이 속세에 내려오거나 사람으로 태어남. ②<제>허물로 말미암아 관리가 외직(外職)으로 좌천(左遷)됨.
9510,적개, ①적에게 대한 분개. ②적과 대항하려는 의분.(hostility)
9511,적개심, 적에게 대한 성낸 마음.
9512,적객, 귀양살이를 하고 있는 사람.(exile)
9513,적거, 귀양살이를 함.(exile)
9514,적격," 자격, 격식에 들어맞음."
9515,적견, 아주 적확하게 봄.(exact view)
9516,적마," 붉은 마귀. 공산주의 마수. 곧, 공산주의자들을 욕하여 이르는 말."
9517,적막, 고요하고 쓸쓸함.
9518,쩍말없다, 더할 나위 없이 썩 잘되다.
9519,적면, 부끄럽거나 성이 나서 얼굴을 붉힘. 또는 그 얼굴.
9520,적몰, <제>중죄인(重罪人)의 가산을 몰수함.
9521,적묵, 지긋이 눈을 감고 앉아 깊이 생각하여 말이 없음.(contemplation)
9522,적바르다, 겨우 모자라지 않을 정도로 자라다.
9523,적바림, 사실을 적어 넣음. 문서에 기록함.(note)
9524,적반하장, 굴복하여야 할 사람이 도리어 남에게 떳떳한 체하는 일.
9525,적발, 적바림하여 둔 글.(note)
9526,적발, 숨어 드러나지 않은 것을 들추어 냄.(disclosure) ¶잘못을 적발하다.
9527,적빈, 아주 살림이 가난함. 적립(赤立).
9528,적빈 무의, 아주 가난하여 의지할 곳이 없음.
9529,적빈 여세, 씻은 듯이 가난함. 
9530,적수, 맨손.
9531,적수 공권, 맨손과 맨주먹. ¶적수공권으로 성공하였다. (준)공권.
9532,적수 단신, 맨손과 홀몸.
9533,적수 성가, 매우 가난한 집안에 태어나서 맨손으로 살림을 이룸.
9534,적습, 오래 된 버릇. 옛적부터의 습성.
9535,적습, 적군의 습격.
9536,적승, 인연을 맺는 끈. 부부의 인연.
9537,적승자, = 월하 빙인(月下氷人).
9538,적시, 지적하여 제시함. 들추어 보임.
9539,적신, 벌거벗은 몸. 알몸.
9540,적악, 악한 일을 많이 함. <-> 적선(積善).
9541,적앙, 재앙이 거듭됨. 또는 그 재앙.
9542,적역, 적절한 번역이나 통역.
